AppID;Name;Release date;Estimated owners;Peak CCU;Required age;Price;DLC count;Supported languages;Website;Windows;Mac;Linux;Metacritic score;Positive;Negative;Achievements;Recommendations;Notes;Average playtime forever;Developers;Tags
788040;Edvog Explorer Game;20.04.2018;0 - 20000;0;0;0;0;['English'];https://www.edvog.com/2017/10/explorer-game.html;1;0;0;0;1;0;0;0;;0;Andrei Ionita;Indie,Action,Casual,Adventure,Simulation,Platformer,Relaxing,Third Person,Exploration,Singleplayer,Family Friendly,3D Platformer
1768790;Edwardo;12.11.2021;20000 - 50000;0;0;3.99;0;['English'];;1;0;0;0;5;0;5;0;Blood, Course Language, Guns shooting.;0;Lewis Spalato,Andrew Spalato;Action,Horror,Survival Horror,Strategy,Stealth,Singleplayer,First-Person,Detective,Noir,Action-Adventure,Indie,Realistic,Dark,Investigation,Choices Matter,FPS
1471220;Timothy ティモシー -神秘の森-;23.12.2021;0 - 20000;0;0;9.99;1;['Japanese'];https://www.wkb.jp/wp/timothy;1;0;0;0;1;0;10;0;;0;Kibou Entertainment;Action,Adventure,Action-Adventure,2D,Cute,Pixel Graphics,Top-Down,Fantasy,Retro,Indie,Story Rich,Stealth,Multiple Endings,Singleplayer
699080;Jake's Love Story;05.10.2017;20000 - 50000;0;0;9.99;0;['English', 'Polish', 'German', 'Simplified Chinese', 'Portuguese - Brazil'];http://mikolajspychal.com/jakes-love-story;1;1;1;0;104;14;12;0;;0;Mikołaj Spychał;Visual Novel,Anime,Dating Sim,Parody,Comedy,Family Friendly,Romance,Replay Value,Funny,Colorful,Cute,Memes,Multiple Endings,Choices Matter,Choose Your Own Adventure,Casual,Indie,Adventure,Relaxing,Singleplayer
1068120;CrunchTime;10.10.2019;0 - 20000;0;0;9.99;0;['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese'];;1;0;0;0;13;2;12;0;;0;Umiringo Studio;Action,Indie,Adventure,Platformer
1153040;Primate Signal;05.12.2020;0 - 20000;0;0;3.5;0;['English'];;1;1;1;0;12;2;0;0;;0;bankbank;Visual Novel,Philosophical,Conversation,Experimental,Hacking,Adventure,Economy,Capitalism,Dating Sim,Story Rich,Political Sim,2D,Political,Hand-drawn,Conspiracy,Crime,Dark,Dystopian,Futuristic,Politics
1658770;Grandmaster Chess;03.09.2021;0 - 20000;0;0;6.99;0;['English'];http://www.ziggurat.games;1;0;0;0;1;0;0;0;;0;Capstone Software;Strategy,Chess,Board Game,Tabletop,Turn-Based Strategy,Retro,Pixel Graphics,2D,3D,Grid-Based Movement,Abstract,Colorful,Top-Down,Family Friendly,Logic,Tactical,PvP,Multiplayer,Singleplayer,Asynchronous Multiplayer
1061420;Obscure Doubt;26.04.2019;0 - 20000;0;0;3.99;0;['English'];;1;0;0;0;3;0;0;0;;0;Disbanded Crow;RPG,RPGMaker
363180;Tenshu General;01.12.2015;0 - 20000;0;0;5.99;0;['English', 'Spanish - Spain', 'Dutch', 'French', 'Italian', 'German', 'Portuguese - Brazil'];http://www.tenshugeneral.com;1;1;1;0;20;10;11;0;;0;SmartArt Game Studio;Strategy,Indie,Casual,RTS
843620;Forest Below;17.05.2018;0 - 20000;0;0;0;0;['English'];;1;0;0;0;9;1;0;0;;8;Team Arborium;Casual
1384350;Bricks Frenzy;17.08.2020;0 - 20000;0;0;5.99;0;['English'];http://kenisoft.com/games;1;0;0;0;11;2;7;0;;0;Kenisoft Game Studio;Casual,Puzzle,Multiplayer,Party Game,Funny,Arcade,Physics,Colorful,2D,Atmospheric,1980s,1990's,Futuristic,Retro,Space,Local Multiplayer,Singleplayer,Controller,Difficult,Sports
618570;Pixel Arcade;02.04.2018;0 - 20000;0;0;9.99;0;['English'];http://www.cjgstudio.com/PixelArcade;1;0;0;0;17;3;0;0;;0;Corrie Green;Action,Indie,Casual,Simulation,Adventure,VR,VR Only
110600;Astro Tripper;15.09.2011;20000 - 50000;0;0;4.99;0;['English', 'German', 'French', 'Italian', 'Spanish - Spain'];http://www.pompomgames.com/astrotripper.htm;1;0;0;0;33;28;8;0;;69;PomPom;Action,Indie,Shoot 'Em Up,Arcade,Shooter
1172470;Apex Legends™;04.11.2020;20000000 - 50000000;235067;0;0;2;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Latin America'];https://www.ea.com/games/apex-legends;1;0;0;88;415524;66608;12;1000;;6388;Respawn Entertainment;Free to Play,Multiplayer,Battle Royale,Shooter,First-Person,FPS,PvP,Action,Hero Shooter,Team-Based,Tactical,Survival,Character Customization,Sci-fi,Funny,Loot,Lore-Rich,Cyberpunk,Co-op,Cinematic
1471460;Dualism;14.01.2021;0 - 20000;0;0;9.99;0;['English'];;1;0;0;0;7;0;0;0;;0;Noah Judson;Early Access,Action Roguelike,Bullet Hell,Twin Stick Shooter,Difficult,Shoot 'Em Up,Top-Down Shooter,Rogue-lite,Shooter,Arcade,Character Customization,Rogue-like,2D,Top-Down,Surreal,Choices Matter,Procedural Generation,Bullet Time,Action,Pixel Graphics
1284700;Panic Timing (惊恐计时);09.08.2020;0 - 20000;0;0;0.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese', 'Portuguese - Brazil', 'Spanish - Latin America'];;1;0;0;0;0;0;10;0;Nudity or Sexual Content, General Mature Content,All characters in the game are over the age of 18.;0;S Games;
841600;Aura of Worlds;24.04.2018;0 - 20000;1;0;11.99;0;['English'];http://auraofworldsgame.com/;1;1;1;0;77;4;13;0;;17;Cognitive Forge;Roguevania,Action Roguelike,Rogue-lite,Indie,Action,Adventure,Platformer,Pixel Graphics,2D,Procedural Generation,Rogue-like,Retro,Difficult,Singleplayer,Replay Value,Perma Death,Metroidvania,Early Access,Side Scroller,Souls-like
1671180;Ricochet Ranger;20.05.2022;0 - 20000;2;0;2.99;0;['English'];;1;1;0;0;12;0;0;0;;0;Joshua Ching;Strategy,Arena Shooter,Bullet Hell,PvE,Shooter,Action,2D,Retro,Top-Down,Action Roguelike,Bullet Time,Linear,Casual,Indie,Tactical,Survival,Combat,Singleplayer
2061060;The Marson Home;18.07.2022;0 - 20000;0;0;7.99;0;['English'];;1;0;0;0;1;1;0;0;Jump scares, horror, and other frightful events appear within.;0;Dylan W,Hatless Newt;Adventure,Casual,Horror,Investigation,Action-Adventure,Exploration,3D,First-Person,Dark,Mystery,Supernatural,Action,Multiple Endings,Story Rich,Singleplayer,Indie,Thriller
1299120;Mosaique Neko Waifus 2;05.06.2020;100000 - 200000;8;0;1.99;2;['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Russian', 'Thai'];;1;0;1;0;1840;84;100;1734;This Game may contain content not appropriate for all ages, or may not be appropriate for viewing at work: Nudity or Sexual Content, General Mature Content. The characters showed in the game are all over 18 years old.;99;Lil Hentai Games;Hentai,Sexual Content,NSFW,Nudity,LGBTQ+,Puzzle,2D,Visual Novel,RPG,Interactive Fiction,Colorful,Romance,Singleplayer,Anime,Collectathon,Casual,Cute,Dating Sim,Beautiful,Hand-drawn
1303170;MelDEV Power Boat Racing;23.05.2020;0 - 20000;0;0;13.99;0;['English'];http://meldev.se/powerboat.html;1;0;0;0;1;1;4;0;;0;Robin Melin;Racing,Simulation,Early Access,VR,Singleplayer
773530;Magic Nations - Card Game;20.09.2018;0 - 20000;0;0;14.99;1;['English'];http://magic-nations.com;1;1;0;0;89;35;0;0;;2624;Prime Bit Games SA;Strategy,Indie,Card Game,Turn-Based Strategy,Trading Card Game,Multiplayer,Fantasy,Puzzle,Board Game,Family Friendly,PvP,Turn-Based,Trading,2D,Anime,Tabletop,Gore,Sexual Content,Early Access,Free to Play
1430100;Fade;29.10.2020;0 - 20000;0;0;4.99;0;['English'];;1;0;0;0;0;0;0;0;Exclusively depicts images of blood and gore.;0;Azimuth Studios;
1514160;Doctor Xenophon's Laboratory;01.03.2021;0 - 20000;0;0;15.99;0;['English'];https://www.archeostyle.com/;1;0;1;0;0;0;0;0;;0;Archeostyle Studios;
404730;Wasteland 2: Director's Cut;18.09.2014;500000 - 1000000;96;17;29.99;0;['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian', 'Turkish'];http://wasteland.inxile-entertainment.com/;1;1;1;87;0;0;46;4553;;956;inXile Entertainment;
945490;Little Square Things;28.09.2019;200000 - 500000;0;0;0;1;['English'];https://gsreed.com/lst/;1;0;0;0;51;9;28;0;;0;G.Reed;Early Access,Indie,Strategy,Puzzle,Sokoban,Retro,Free to Play,Turn-Based,Family Friendly
1674730;RGByte;23.07.2021;0 - 20000;0;0;2.99;0;['English', 'Portuguese - Brazil', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Japanese', 'Polish', 'Russian', 'Spanish - Latin America', 'Portuguese'];;1;0;0;0;1;0;0;0;;0;RGByte Software;Utilities,Photo Editing,Pixel Graphics,Colorful,Programming,Software
301260;Gardens Inc. 2: The Road to Fame;22.05.2014;0 - 20000;3;0;9.99;0;['English', 'French', 'Spanish - Spain', 'Dutch', 'Swedish', 'German'];;1;0;0;0;45;6;0;0;;0;World-Loom,Nitreal;Casual,Strategy,Simulation,Time Management
1866870;Honey Homer;21.04.2022;0 - 20000;0;0;5.99;0;['English', 'Japanese'];;1;0;0;0;0;0;13;0;This game contains naked female masturbation and homosexuality. There is a mosaic on the genitals.;0;Nuts Pecker;
510710;Bloxiq VR;29.08.2016;0 - 20000;2;0;1.49;1;['English'];http://blotinteractive.com/myportfolio/bloxiq/;1;0;0;0;3;1;24;0;;0;Blot Interactive;Puzzle,Difficult,Logic,Family Friendly,First-Person,Soundtrack,Singleplayer,Casual,Indie,Strategy,Abstract,Cartoon,Cartoony,VR,Minimalist,Education,Funny,Relaxing,3D
924310;VIDEO GAME;12.11.2018;0 - 20000;0;0;0;0;['English'];;1;0;0;0;14;6;0;0;;0;Luke Sanderson;Action,Indie,Sports,Pixel Graphics,Local Multiplayer,Fast-Paced,Great Soundtrack,Arcade,Stylized,4 Player Local
1273430;iota;24.09.2020;0 - 20000;0;0;4.99;1;['English', 'Simplified Chinese'];https://inthebardo.com/;1;0;0;0;13;2;0;0;;0;Ronald DeStefano,Brian Kraus;Indie,Action,Difficult,2D,Precision Platformer,2D Platformer,Platformer,Fast-Paced,Great Soundtrack,Soundtrack
556680;INTRUDER - WAR AREAS;12.12.2016;0 - 20000;0;0;15.99;0;['English'];http://www.playonegamestudio.com;1;0;0;0;2;4;0;0;;0;Play One Game Studio;Action,Simulation,Indie,Early Access,Stealth
910850;Darken VR;13.08.2018;0 - 20000;0;0;0.99;0;['English'];http://darkenprovides.com/;1;0;0;0;0;2;0;0;;0;Shaftesbury Darken Digital Inc.;Simulation,VR
1343450;Whiskers & Tail;25.08.2020;0 - 20000;0;0;2.99;0;['English'];;1;0;0;0;2;0;12;0;;0;Dr. Cyril Splutterworth;Puzzle,Mystery Dungeon,Pixel Graphics,Cute,Science,Sokoban,2D,Sci-fi,Indie,Casual,Story Rich,Singleplayer,Top-Down
1271620;Umihara Kawase BaZooKa!;28.05.2020;0 - 20000;0;0;29.99;0;['Japanese', 'English', 'Simplified Chinese', 'Traditional Chinese', 'Korean'];https://swninfo.success-corp.co.jp/general/umihara-bazooka/;1;0;0;0;12;2;29;0;;0;Studio Saizensen;Action,Female Protagonist,Co-op,2D,Competitive,Difficult,Indie
1492290;Boulders: Puzzle;02.10.2021;0 - 20000;0;0;0.99;0;['English', 'Swedish'];;1;0;0;0;4;0;7;0;;0;Farewell Games;Sokoban,Solitaire,Puzzle,3D,Isometric,Relaxing,Choices Matter,Casual,Abstract,Minimalist,Family Friendly,Level Editor,Atmospheric,Grid-Based Movement,Singleplayer,Replay Value,LEGO,Indie,Early Access,Education
1433770;Chesnakisnak;19.10.2020;0 - 20000;0;0;0;0;['English'];https://schirwindt.com/;1;0;0;0;4;3;31;0;;0;Schirwindt;Casual,Alternate History,First-Person,Walking Simulator,Choose Your Own Adventure,Experimental,Exploration,Dating Sim,Noir,Interactive Fiction,Investigation,Multiple Endings,Romance,Atmospheric,Life Sim,Cinematic,Adventure,Stylized,Typing,3D
1804390;Key;01.12.2021;0 - 20000;0;0;0.99;0;['English'];https://www.facebook.com/AgosttaGames;1;1;0;0;0;1;100;0;;0;Agostta Games;Exploration,Casual,Dungeon Crawler,Action-Adventure,2D,Adventure,Top-Down,Linear,Pixel Graphics,Dark Fantasy,Indie,Atmospheric,Strategy,Mystery,Singleplayer
1091350;Valley Run;03.07.2019;0 - 20000;0;0;0.99;0;['English'];https://valley.run;1;0;0;0;1;2;0;0;;0;Alliance4devs;Action,Casual,Racing,VR
1836500;Memory Puzzle - Hentai Angels;08.12.2021;0 - 20000;0;0;0.59;1;['English'];http://www.exosyphen.com;1;0;0;0;0;0;3;0;Suggestive nudes and partially naked hentai girls.;0;DIG Publishing;
813360;Space Duty;21.03.2018;0 - 20000;0;0;4.99;0;['English'];;1;0;0;0;1;0;0;0;;0;cybercritics;Adventure,RPG
846220;Catsapults;12.06.2018;0 - 20000;0;0;1.99;0;['English'];https://gamejolt.com/@spess;1;0;0;0;3;0;40;0;;0;Midnight Warden;Casual,Indie,Adventure,Puzzle,Singleplayer,Comedy,Great Soundtrack,2D,Pixel Graphics,Atmospheric
223750;DCS World Steam Edition;02.08.2013;2000000 - 5000000;1424;0;0;114;['English', 'German', 'Spanish - Spain', 'Russian', 'Czech', 'French', 'Simplified Chinese'];http://www.digitalcombatsimulator.com/en/;1;0;0;0;19580;3421;0;493;;505;Eagle Dynamics SA;Simulation,Flight,Free to Play,Multiplayer,Military,Realistic,War,Open World,VR,Singleplayer,Shooter,Action,Co-op,TrackIR,Sandbox,Tanks,First-Person,Strategy,FPS,Massively Multiplayer
1845880;SEARCH ALL - POTIONS;27.12.2021;0 - 20000;0;0;1.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese'];;1;0;0;0;20;1;10;0;;0;Laush Dmitriy Sergeevich;Exploration,Trading Card Game,Casual,Clicker,Hidden Object,Puzzle,Education,Point & Click,Tabletop,2D,Relaxing,Indie,Hand-drawn,Family Friendly,Science,Medieval,Singleplayer
291170;Royal Defense;10.11.2014;100000 - 200000;111;0;0.49;1;['English', 'Russian', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil'];https://www.facebook.com/8FloorGames;1;1;0;0;239;82;14;192;;284;Good Games,Creobit;Strategy,Casual,Indie,Tower Defense
1162730;Deep Ocean Rush;03.01.2020;0 - 20000;0;0;1.99;0;['English', 'Russian'];;1;0;0;0;3;9;9;0;;0;TeamB;Indie,Casual,Tower Defense
236490;Hexodius;21.06.2013;0 - 20000;0;0;9.99;0;['English', 'German', 'French', 'Russian', 'Polish', 'Portuguese - Brazil'];http://brainslapstudio.com/;1;0;0;47;26;16;20;0;;75;Brain Slap Studio;Action,Indie,Twin Stick Shooter
1418650;Shooting Type;29.09.2020;0 - 20000;0;0;3.99;0;['Japanese', 'English', 'French', 'Spanish - Spain', 'Russian', 'Simplified Chinese'];https://ryota11ryota11.wixsite.com/shootingtype;1;0;0;0;0;0;0;0;;0;Matsuta App.;
1011320;Whiskey & Zombies: The Great Southern Zombie Escape;25.11.2020;0 - 20000;0;0;9.99;0;['English'];http://www.whiskeyandzombies.com;1;1;0;0;8;0;36;0;;0;Nuttery Entertainment;Beat 'em up,Top-Down Shooter,Shoot 'Em Up,Hack and Slash,PvP,Stealth,Fighting,Survival,Strategy,Top-Down,Action,Zombies,Local Co-Op,Singleplayer,Multiplayer,Local Multiplayer,Co-op,4 Player Local,Indie,Adventure
1895130;Darza's Dominion;21.04.2022;0 - 0;0;0;0;0;['English'];https://darzasdominion.com/;1;0;0;0;0;0;0;0;;0;Ripple Studio;
1002510;The Spell - A Kinetic Novel;15.01.2019;0 - 20000;0;0;4.99;0;['English'];https://www.hangovercatpurrroduction.com/;1;1;1;0;24;0;0;0;;0;Hangover Cat Purrroduction;Indie,Casual,Visual Novel,Psychological,Mystery
346940;Shadowrun: Hong Kong - Extended Edition;20.08.2015;500000 - 1000000;76;0;19.99;1;['English'];http://harebrained-schemes.com/shadowrun/hongkong/;1;1;1;81;3578;562;60;3026;;869;Harebrained Schemes;RPG,Cyberpunk,Turn-Based,Story Rich,Isometric,Strategy,Indie,Adventure,Turn-Based Tactics,Singleplayer,CRPG,Turn-Based Combat,Sci-fi,Atmospheric,Kickstarter,Great Soundtrack,Tactical,Fantasy,Female Protagonist,Action
1983410;Phantom Brigade Playtest;30.06.2022;0 - 0;0;0;0;0;[];;1;0;0;0;0;0;0;0;;0;;
40420;Tidalis;16.07.2010;100000 - 200000;0;0;4.99;0;['English'];http://arcengames.com/tidalis/;1;1;1;75;146;77;64;0;;163;Arcen Games, LLC;Casual,Indie,Puzzle,Match 3,Co-op,Multiplayer,Family Friendly,Colorful,Singleplayer,2D,Level Editor,Local Multiplayer,Funny,Split Screen,Replay Value,Retro,Surreal,Cute,Difficult,Psychological Horror
1526480;battle Tank;04.02.2021;0 - 20000;0;0;12.99;0;['English'];;1;0;0;0;2;8;0;0;;0;xuechengyu;Casual,Simulation,RTS,Looter Shooter,3D Vision,Foreign,Automation,Singleplayer
1914950;Xpraize Beta for GameMaster;31.05.2022;0 - 0;0;0;0;0;['English', 'Japanese'];;1;0;0;0;0;0;0;0;;0;RedefineArts.Inc;
288790;White Haven Mysteries;17.04.2014;20000 - 50000;0;0;4.99;0;['English'];http://www.gogiigames.com/games/white-haven-mysteries;1;0;0;0;47;40;0;0;;0;Gogii Games;Adventure,Hidden Object,Point & Click
434970;That Dam Level redux;25.02.2016;0 - 20000;0;0;8.99;0;['English'];;1;0;1;0;2;1;40;0;;0;noiarc;Action,Indie,Crafting,2D,Retro,Singleplayer,Cartoony,Replay Value,Platformer,Great Soundtrack,Pixel Graphics,Difficult,Cute,Remake,Female Protagonist
1073890;Dragon Fight VR;05.03.2020;0 - 20000;0;0;0;0;['English'];https://taa.io/;1;0;0;0;9;1;0;0;;0;The Acceleration Agency,FarCade;Action,Free to Play,VR,Dragons,Swordplay
1811750;VELONE;21.04.2022;0 - 20000;6;0;8.49;1;['English', 'German', 'Simplified Chinese', 'Traditional Chinese', 'French', 'Italian', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Thai', 'Turkish'];https://www.zar21.de/;1;1;0;0;9;15;25;0;;0;ZAR 21;Singleplayer,Automation,Programming,Puzzle,Logic,Atmospheric,Relaxing,Sandbox,Casual,2D,Simulation,Futuristic,Sci-fi,Clicker,Aliens,Building,Crafting,Indie
283620;World of Subways 3 – London Underground Circle Line;12.05.2014;100000 - 200000;0;0;14.99;0;['English', 'French', 'German', 'Spanish - Spain'];http://www.world-of-subways.com/;1;0;0;0;424;147;0;508;;0;TML-Studios;Simulation,Trains,Realistic,Casual,Driving,Indie,Adventure,Underground,Singleplayer,Relaxing,Atmospheric,Exploration,Physics,Colorful,Replay Value,Family Friendly,Open World
1152410;Karate Cat;10.10.2019;0 - 20000;0;0;0.99;1;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Turkish', 'Finnish', 'Czech', 'Swedish', 'Japanese'];;1;1;1;0;80;5;19;0;;0;Take Toad;Casual,Indie,2D,Pixel Graphics,Cute,Difficult,Funny,Fast-Paced,Great Soundtrack,Clicker,Cats
350970;Planet of the Eyes;24.08.2015;50000 - 100000;0;0;9.99;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese'];http://planetoftheeyes.com/;1;1;0;66;421;86;14;134;;0;Cococucumber;Adventure,Indie,Action,Platformer,Robots,Puzzle,Short,Puzzle-Platformer,2D,Singleplayer
1582850;Retro Machina: Nucleonics;14.04.2021;0 - 0;0;0;0;0;['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese'];http://www.retromachina.com/;1;0;0;0;0;0;0;0;;0;Orbit Studio;
308560;City Quest;20.08.2015;0 - 20000;0;0;1.99;0;['English'];http://CityQuestGame.com;1;1;1;0;31;10;50;0;;0;Stone Monkey Studios;Adventure,Indie,Point & Click,Comedy,Dark Comedy,Pixel Graphics
1807610;Skeleton Scramble Deluxe;18.03.2022;0 - 20000;0;0;2.99;0;['English'];;1;0;0;0;17;0;0;0;;0;Chris Turd Boomerang Armstrong;Action RTS,Strategy,Tower Defense,PvP,RTS,2D,Top-Down,Controller,Minimalist,Pixel Graphics,Fantasy,Mythology,Building,Old School,Combat,Local Multiplayer,Singleplayer,Indie
1504570;Cultivation Tales;14.04.2022;500000 - 1000000;310;0;19.99;0;['English', 'Simplified Chinese'];;1;0;0;0;4959;8060;0;12059;;1662;Ac Games;Early Access,Sandbox,Building,Online Co-Op,Action,Adventure,Action Roguelike,Massively Multiplayer,Survival,Strategy,Tower Defense,Action-Adventure,Open World,RPG,Open World Survival Craft,PvP,3D Platformer,Third Person,Co-op,Action RPG
418650;Space Pirate Trainer;12.10.2017;200000 - 500000;21;0;14.99;0;['English'];http://spacepiratetrainer.com;1;0;0;0;2574;149;10;2526;;80;I-Illusions;VR,Action,Space,First-Person,Shooter,Great Soundtrack,Pirates,Sci-fi,FPS,Arcade,VR Only
1064920;VR Party Pack;04.05.2019;0 - 20000;0;0;3.99;0;['English'];https://vrpack.co;1;0;0;0;1;0;0;0;;0;Jaz Marshall-Porter;Indie,Casual,VR
1088040;MMA Executive;26.08.2019;0 - 20000;0;0;11.99;0;['English'];http://vectormatrixlimited.com/;1;0;0;0;5;5;40;0;;0;Vectormatrix Limited;Casual,Strategy,Simulation,Sports,Indie,Martial Arts,Great Soundtrack,Character Customization,Management
1418160;Happy Quest;06.11.2020;50000 - 100000;2;0;1.99;1;['English', 'Simplified Chinese', 'Traditional Chinese', 'Italian', 'Portuguese', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil'];;1;0;0;0;623;126;20;722;This Game may contain content not appropriate for all ages, or may not be appropriate for viewing at work: Nudity or Sexual Content. All characters in the game are all over 18 years old.;62;HappyGames;Casual,Nudity,Sexual Content,Match 3,Strategy,Turn-Based,2D,Adventure,Cute,Anime,Linear,Colorful,Singleplayer,Indie,Hentai,Mature,NSFW
1128420;Solitaire Jack Frost Winter Adventures;01.09.2019;0 - 20000;1;0;4.99;0;['English', 'French', 'German', 'Russian'];https://www.facebook.com/8FloorGames/;1;1;0;0;3;0;0;0;;0;Somer Games;Casual
313740;Sakura Spirit;09.07.2014;200000 - 500000;4;0;9.99;0;['English'];;1;1;1;0;5684;1547;0;5172;;247;Winged Cloud;Anime,Visual Novel,Nudity,Mature,Dating Sim,Singleplayer,Cute,Indie,Sexual Content,Romance,Fantasy,Hentai,Short,Simulation,Casual,2D,Beautiful,Comedy,Memes,Dog
960820;Data mining 2;25.10.2018;0 - 20000;0;0;1.03;0;['English'];;1;0;0;0;14;14;100;0;;0;Blender Games;Casual,Indie,2D,Puzzle,Abstract,Singleplayer,Physics,Relaxing,Fast-Paced,Colorful,Difficult,Retro,Side Scroller,Classic,Old School,Stylized,Replay Value,Family Friendly,Short,Cute
1515820;Guns of Succubus;27.02.2021;0 - 20000;1;0;6.99;0;['Japanese', 'English', 'Simplified Chinese'];;1;0;0;0;41;6;0;0;"Some scenes in the game will appear bare and sexually suggestive content that is not suitable for minors; Please decide whether to play or not.";48;RakuRai;Nudity,Sexual Content,Casual,Adventure,Bullet Hell,Anime,Shooter,2D,Third-Person Shooter,Cute,Third Person,Fantasy,RPG,Linear,Singleplayer,Mature,Action,Simulation,Female Protagonist,Top-Down Shooter
237760;Intake;06.11.2013;20000 - 50000;0;0;9.99;0;['English'];http://www.playintake.com;1;1;0;0;365;28;77;0;;157;Cipher Prime Studios;Indie,Action,Great Soundtrack,Score Attack,Arcade,Music,Addictive,Fast-Paced,Difficult,Shooter
1022480;KAMIKO;26.06.2019;0 - 20000;1;0;4.99;0;['English', 'Traditional Chinese', 'Japanese'];;1;0;0;0;122;17;27;128;;0;SKIPMORE,ESQUADRA,inc.,Kan.Kikuchi;Action,Hack and Slash,Pixel Graphics,Top-Down,Fantasy,Cute,Casual,Lore-Rich,Colorful,Female Protagonist,2D,Action-Adventure,Arcade,Singleplayer,Indie,1990's,Faith,Mythology,Adventure,Anime
532080;Apocalypse Mechanism;11.06.2018;0 - 20000;0;0;14.99;0;['English'];;1;0;0;0;7;6;0;0;;0;Mirage Interactive;Action,Adventure,Early Access,VR
415780;Bacon Rebellion;08.01.2021;0 - 20000;0;0;3.99;0;['English'];;1;0;0;0;21;2;18;0;Cartoony violence and blood.;0;Nauris Amatnieks;Arena Shooter,Twin Stick Shooter,Score Attack,Destruction,Bullet Hell,Arcade,Funny,Pixel Graphics,Retro,Comedy,Cartoony,Top-Down,Singleplayer,Action,Shooter,Casual,Indie,Violent,Top-Down Shooter,2D
1166990;Kukoro: Stream chat games;06.11.2020;0 - 20000;70;0;4.99;0;['English', 'Spanish - Spain'];https://heynaugames.com/kukoro-twitch-interactive-chat-games;1;1;0;0;440;9;86;412;;0;HeyNau;Casual,Experimental,Arcade,Collectathon,2D,Minimalist,Pixel Graphics,Dystopian,Comedy,Multiplayer,Massively Multiplayer,Early Access,Indie,Online Co-Op,Minigames,Werewolves,Memes,PvP,Team-Based,Co-op
407420;Gabe Newell Simulator;14.12.2015;20000 - 50000;2;0;2.99;1;['English'];;1;1;1;0;313;312;0;472;The game contains physical violence, in fact the main character can kill monsters of the game using various weapons, and there is an animation with blood for each killing.;134;Antonio Renna;Memes,Action,Simulation,Indie,Adventure,Parody,Shooter,Comedy,Third Person,Funny,Singleplayer,Third-Person Shooter,Difficult,Action-Adventure,Early Access,Violent,Sci-fi,MMORPG
391280;Epic Manager - Create Your Own Adventuring Agency!;12.12.2016;50000 - 100000;0;0;17.99;1;['English'];http://manavoid.com;1;1;0;0;156;70;0;174;;1266;ManaVoid Entertainment;Strategy,RPG,Indie,Management,Turn-Based,Adventure,Simulation,Economy,Great Soundtrack,Fantasy
1371730;A Little Bird;17.09.2020;0 - 20000;0;0;9.99;0;['Korean', 'English'];;1;0;0;0;4;1;0;0;;0;Sum Co.;Puzzle,Character Action Game,Mystery Dungeon,First-Person,3D,Cute,Emotional,Lore-Rich,Relaxing,Atmospheric,Mythology,Story Rich,Family Friendly,Supernatural,Fantasy,Conversation,Multiple Endings,Choices Matter,Singleplayer,Indie
471770;In Case of Emergency, Release Raptor;29.08.2016;20000 - 50000;0;0;0;0;['English'];http://arcengames.com/in-case-of-emergency-release-raptor/;1;1;1;0;50;18;0;0;;0;Arcen Games, LLC;Action,Indie,Adventure,Dinosaurs,Free to Play
461830;Adventure Apes and the Mayan Mystery;15.07.2016;0 - 20000;0;0;2.99;0;['English'];http://www.scarypotatogames.com;1;0;0;0;14;5;14;0;;263;ScaryPotato;Indie,Adventure,Metroidvania,Pixel Graphics,Platformer
